time,G(i),H_sun,T2m,WS10m,Int
20130724:0109,0.0,0.0,24.05,3.18,0.0
20130724:0209,0.0,0.0,23.6,3.14,0.0
20130724:0309,0.0,0.0,23.14,3.1,0.0
20130724:0409,92.0,8.06,24.11,3.62,0.0
20130724:0509,284.0,19.49,25.07,4.13,0.0
20130724:0609,477.0,31.24,26.03,4.65,0.0
20130724:0709,653.0,43.04,26.89,5.12,0.0
20130724:0809,804.0,54.51,27.76,5.59,0.0
20130724:0909,906.0,64.77,28.62,6.06,0.0
20130724:1009,951.01,71.37,28.86,5.97,0.0
20130724:1109,948.0,70.11,29.1,5.89,0.0
20130724:1209,881.0,62.03,29.34,5.81,0.0
20130724:1309,757.0,51.28,29.11,5.18,0.0
20130724:1409,594.0,39.66,28.88,4.56,0.0
20130724:1509,408.0,27.84,28.65,3.93,0.0
20130724:1609,213.0,16.16,28.26,3.62,0.0
20130724:1709,39.39,4.87,27.87,3.31,0.0
20130724:1809,0.0,0.0,27.47,3.01,0.0
20130724:1909,0.0,0.0,27.19,2.8,0.0
20130724:2009,0.0,0.0,26.9,2.59,0.0
20130724:2109,0.0,0.0,26.62,2.39,0.0
20130724:2209,0.0,0.0,26.35,2.41,0.0
20130724:2309,0.0,0.0,26.09,2.44,0.0
20130725:0009,0.0,0.0,25.82,2.47,0.0
20130725:0109,0.0,0.0,25.21,2.56,0.0
20130725:0209,0.0,0.0,24.6,2.65,0.0
20130725:0309,0.0,0.0,23.99,2.74,0.0
20130725:0409,82.0,7.93,24.91,2.82,0.0
20130725:0509,269.0,19.37,25.83,2.89,0.0
20130725:0609,470.0,31.12,26.75,2.97,0.0
20130725:0709,655.0,42.92,27.52,2.63,0.0
20130725:0809,803.0,54.37,28.28,2.29,0.0
20130725:0909,904.0,64.6,29.05,1.96,0.0
20130725:1009,966.01,71.17,29.34,1.89,0.0
20130725:1109,962.01,69.91,29.63,1.82,0.0
20130725:1209,885.0,61.89,29.92,1.75,0.0
20130725:1309,760.0,51.16,29.6,2.18,0.0
20130725:1409,599.0,39.55,29.28,2.61,0.0
20130725:1509,404.0,27.73,28.96,3.03,0.0
20130725:1609,213.0,16.04,28.59,2.71,0.0
20130725:1709,37.67,4.74,28.21,2.38,0.0
20130725:1809,0.0,0.0,27.83,2.06,0.0
20130725:1909,0.0,0.0,27.51,2.05,0.0
20130725:2009,0.0,0.0,27.18,2.05,0.0
20130725:2109,0.0,0.0,26.86,2.04,0.0
20130725:2209,0.0,0.0,26.75,2.08,0.0
20130725:2309,0.0,0.0,26.64,2.12,0.0
20130726:0009,0.0,0.0,26.53,2.17,0.0
20130726:0109,0.0,0.0,25.85,2.35,0.0
20130726:0209,0.0,0.0,25.17,2.53,0.0
20130726:0309,0.0,0.0,24.49,2.72,0.0
20130726:0409,64.0,7.79,25.41,2.98,0.0
20130726:0509,250.0,19.24,26.33,3.25,0.0
20130726:0609,450.0,31.0,27.24,3.52,0.0
20130726:0709,639.0,42.8,28.03,3.35,0.0
20130726:0809,793.0,54.23,28.82,3.19,0.0
20130726:0909,898.0,64.43,29.61,3.02,0.0
20130726:1009,949.01,70.95,29.79,2.43,0.0
20130726:1109,946.01,69.71,29.96,1.83,0.0
20130726:1209,883.0,61.73,30.14,1.24,0.0
20130726:1309,755.0,51.03,29.8,1.73,0.0
20130726:1409,591.0,39.43,29.45,2.23,0.0
20130726:1509,404.0,27.61,29.1,2.72,0.0
20130726:1609,205.0,15.92,28.74,2.81,0.0
20130726:1709,37.44,4.61,28.38,2.9,0.0
20130726:1809,0.0,0.0,28.01,2.99,0.0
20130726:1909,0.0,0.0,27.74,2.79,0.0
20130726:2009,0.0,0.0,27.47,2.58,0.0
20130726:2109,0.0,0.0,27.2,2.37,0.0
20130726:2209,0.0,0.0,27.2,2.34,0.0
20130726:2309,0.0,0.0,27.21,2.3,0.0
20130727:0009,0.0,0.0,27.21,2.26,0.0
20130727:0109,0.0,0.0,26.64,2.39,0.0
20130727:0209,0.0,0.0,26.07,2.52,0.0
20130727:0309,0.0,0.0,25.5,2.65,0.0
20130727:0409,61.0,7.66,26.17,3.22,0.0
20130727:0509,245.0,19.12,26.84,3.79,0.0
20130727:0609,446.0,30.88,27.5,4.36,0.0
20130727:0709,634.0,42.67,28.04,4.68,0.0
20130727:0809,791.0,54.1,28.57,4.99,0.0
20130727:0909,897.0,64.26,29.11,5.31,0.0
20130727:1009,947.01,70.74,29.19,5.29,0.0
20130727:1109,934.01,69.51,29.28,5.27,0.0
20130727:1209,872.0,61.57,29.36,5.26,0.0
20130727:1309,749.0,50.89,29.04,5.77,0.0
20130727:1409,589.0,39.31,28.72,6.29,0.0
20130727:1509,402.0,27.49,28.4,6.8,0.0
20130727:1609,209.0,15.79,28.04,6.4,0.0
20130727:1709,35.72,4.47,27.67,6.01,0.0
20130727:1809,0.0,0.0,27.3,5.61,0.0
20130727:1909,0.0,0.0,27.14,5.12,0.0
20130727:2009,0.0,0.0,26.97,4.62,0.0
20130727:2109,0.0,0.0,26.81,4.12,0.0
20130727:2209,0.0,0.0,26.74,4.03,0.0
20130727:2309,0.0,0.0,26.66,3.93,0.0
20130728:0009,0.0,0.0,26.59,3.83,0.0
20130728:0109,0.0,0.0,26.05,3.85,0.0
20130728:0209,0.0,0.0,25.52,3.86,0.0
20130728:0309,0.0,0.0,24.98,3.88,0.0
20130728:0409,41.0,7.52,25.57,4.39,0.0
20130728:0509,217.0,18.99,26.15,4.91,0.0
20130728:0609,426.0,30.76,26.73,5.42,0.0
20130728:0709,621.0,42.55,27.28,5.84,0.0
20130728:0809,790.0,53.95,27.83,6.26,0.0
20130728:0909,890.0,64.09,28.38,6.68,0.0
20130728:1009,951.01,70.52,28.51,6.54,0.0
20130728:1109,948.01,69.3,28.65,6.4,0.0
20130728:1209,881.0,61.41,28.78,6.26,0.0
20130728:1309,756.0,50.76,28.63,6.56,0.0
20130728:1409,590.0,39.18,28.47,6.86,0.0
20130728:1509,400.0,27.36,28.31,7.16,0.0
20130728:1609,205.0,15.66,27.99,6.39,0.0
20130728:1709,31.75,4.32,27.67,5.62,0.0
20130728:1809,0.0,0.0,27.34,4.86,0.0
20130728:1909,0.0,0.0,27.03,4.6,0.0
20130728:2009,0.0,0.0,26.71,4.35,0.0
20130728:2109,0.0,0.0,26.4,4.1,0.0
20130728:2209,0.0,0.0,26.26,4.36,0.0
20130728:2309,0.0,0.0,26.11,4.63,0.0
20130729:0009,0.0,0.0,25.97,4.9,0.0
20130729:0109,0.0,0.0,25.64,4.7,0.0
20130729:0209,0.0,0.0,25.31,4.51,0.0
20130729:0309,0.0,0.0,24.98,4.32,0.0
20130729:0409,71.0,7.38,25.67,4.71,0.0
20130729:0509,265.0,18.86,26.36,5.11,0.0
20130729:0609,462.0,30.63,27.05,5.5,0.0
20130729:0709,644.0,42.42,27.69,6.27,0.0
20130729:0809,797.0,53.81,28.33,7.04,0.0
20130729:0909,899.0,63.91,28.97,7.81,0.0
20130729:1009,955.01,70.29,29.24,7.71,0.0
20130729:1109,947.01,69.08,29.52,7.62,0.0
20130729:1209,874.0,61.23,29.79,7.53,0.0
20130729:1309,742.0,50.61,29.6,7.08,0.0
20130729:1409,582.0,39.05,29.41,6.63,0.0
20130729:1509,400.0,27.23,29.21,6.18,0.0
20130729:1609,205.0,15.52,28.88,5.21,0.0
20130729:1709,31.51,4.17,28.55,4.24,0.0
20130729:1809,0.0,0.0,28.22,3.27,0.0
20130729:1909,0.0,0.0,27.88,3.12,0.0
20130729:2009,0.0,0.0,27.55,2.97,0.0
20130729:2109,0.0,0.0,27.21,2.81,0.0
20130729:2209,0.0,0.0,27.23,3.0,0.0
20130729:2309,0.0,0.0,27.26,3.18,0.0
20130730:0009,0.0,0.0,27.28,3.37,0.0
20130730:0109,0.0,0.0,26.64,3.32,0.0
20130730:0209,0.0,0.0,26.0,3.27,0.0
20130730:0309,0.0,0.0,25.35,3.23,0.0
20130730:0409,46.0,7.24,26.19,3.47,0.0
20130730:0509,255.0,18.73,27.03,3.71,0.0
20130730:0609,453.0,30.51,27.87,3.94,0.0
20130730:0709,639.0,42.29,28.75,3.72,0.0
20130730:0809,791.0,53.66,29.63,3.5,0.0
20130730:0909,902.0,63.73,30.51,3.28,0.0
20130730:1009,954.01,70.06,30.83,3.03,0.0
20130730:1109,945.01,68.86,31.14,2.79,0.0
20130730:1209,873.0,61.05,31.46,2.54,0.0
20130730:1309,757.0,50.46,31.07,2.64,0.0
20130730:1409,593.0,38.91,30.67,2.75,0.0
20130730:1509,401.0,27.09,30.27,2.86,0.0
20130730:1609,199.0,15.38,29.79,2.4,0.0
20130730:1709,32.78,4.02,29.3,1.95,0.0
20130730:1809,0.0,0.0,28.81,1.5,0.0
20130730:1909,0.0,0.0,28.35,1.63,0.0
20130730:2009,0.0,0.0,27.89,1.75,0.0
20130730:2109,0.0,0.0,27.43,1.88,0.0
20130730:2209,0.0,0.0,27.49,1.89,0.0
20130730:2309,0.0,0.0,27.54,1.89,0.0
20130731:0009,0.0,0.0,27.6,1.9,0.0
20130731:0109,0.0,0.0,27.01,2.39,0.0
20130731:0209,0.0,0.0,26.42,2.88,0.0
20130731:0309,0.0,0.0,25.82,3.37,0.0
20130731:0409,44.0,7.1,26.65,3.95,0.0
20130731:0509,235.0,18.6,27.47,4.53,0.0
20130731:0609,441.0,30.38,28.29,5.12,0.0
20130731:0709,630.0,42.16,28.99,5.57,0.0
20130731:0809,785.0,53.52,29.69,6.03,0.0
20130731:0909,891.0,63.54,30.39,6.48,0.0
20130731:1009,942.01,69.83,30.55,6.45,0.0
20130731:1109,939.01,68.63,30.71,6.42,0.0
20130731:1209,862.0,60.87,30.87,6.39,0.0
20130731:1309,743.0,50.3,30.44,6.42,0.0
20130731:1409,578.0,38.76,30.0,6.46,0.0
20130731:1509,352.0,26.95,29.56,6.5,0.0
20130731:1609,212.0,15.23,29.25,6.25,0.0
20130731:1709,22.33,3.86,28.94,6.0,0.0
20130731:1809,0.0,0.0,28.62,5.75,0.0
20130731:1909,0.0,0.0,28.31,5.78,0.0
20130731:2009,0.0,0.0,28.01,5.81,0.0
20130731:2109,0.0,0.0,27.7,5.83,0.0
20130731:2209,0.0,0.0,27.49,5.85,0.0
20130731:2309,0.0,0.0,27.28,5.86,0.0
20130801:0009,0.0,0.0,27.07,5.88,0.0
20130801:0109,0.0,0.0,26.68,6.35,0.0
20130801:0209,0.0,0.0,26.3,6.83,0.0
20130801:0309,0.0,0.0,25.91,7.31,0.0
20130801:0409,37.0,6.96,26.31,7.38,0.0
20130801:0509,220.0,18.47,26.71,7.45,0.0
20130801:0609,434.0,30.25,27.11,7.52,0.0
20130801:0709,625.0,42.02,27.31,7.69,0.0
20130801:0809,787.0,53.37,27.5,7.87,0.0
20130801:0909,898.0,63.35,27.69,8.04,0.0
20130801:1009,955.01,69.59,27.8,8.16,0.0
20130801:1109,957.01,68.39,27.91,8.27,0.0
20130801:1209,893.0,60.68,28.01,8.39,0.0
20130801:1309,769.0,50.14,27.81,8.06,0.0
20130801:1409,599.0,38.61,27.62,7.72,0.0
20130801:1509,412.0,26.8,27.42,7.39,0.0
20130801:1609,196.0,15.07,27.34,6.55,0.0
20130801:1709,4.0,3.7,27.25,5.7,0.0
20130801:1809,0.0,0.0,27.17,4.86,0.0
20130801:1909,0.0,0.0,26.94,4.62,0.0
20130801:2009,0.0,0.0,26.72,4.39,0.0
20130801:2109,0.0,0.0,26.5,4.15,0.0
20130801:2209,0.0,0.0,26.46,4.37,0.0
20130801:2309,0.0,0.0,26.43,4.58,0.0
20130802:0009,0.0,0.0,26.4,4.8,0.0
20130802:0109,0.0,0.0,26.02,4.97,0.0
20130802:0209,0.0,0.0,25.64,5.13,0.0
20130802:0309,0.0,0.0,25.26,5.3,0.0
20130802:0409,43.0,6.82,25.82,5.66,0.0
20130802:0509,256.0,18.34,26.37,6.01,0.0
20130802:0609,460.0,30.12,26.92,6.37,0.0
20130802:0709,644.0,41.89,27.35,6.81,0.0
20130802:0809,773.0,53.21,27.78,7.26,0.0
20130802:0909,902.01,63.16,28.21,7.7,0.0
20130802:1009,969.01,69.34,28.47,7.59,0.0
20130802:1109,976.01,68.15,28.73,7.48,0.0
20130802:1209,913.01,60.48,28.98,7.37,0.0
20130802:1309,786.0,49.97,28.73,7.24,0.0
20130802:1409,609.0,38.46,28.49,7.12,0.0
20130802:1509,409.0,26.65,28.24,6.99,0.0
20130802:1609,205.0,14.91,28.05,6.34,0.0
20130802:1709,3.0,3.53,27.85,5.69,0.0
20130802:1809,0.0,0.0,27.66,5.03,0.0
20130802:1909,0.0,0.0,27.29,4.74,0.0
20130802:2009,0.0,0.0,26.92,4.46,0.0
20130802:2109,0.0,0.0,26.55,4.17,0.0
20130802:2209,0.0,0.0,26.39,4.51,0.0
20130802:2309,0.0,0.0,26.23,4.85,0.0
20130803:0009,0.0,0.0,26.08,5.19,0.0
20130803:0109,0.0,0.0,25.73,5.29,0.0
20130803:0209,0.0,0.0,25.39,5.39,0.0
20130803:0309,0.0,0.0,25.05,5.49,0.0
20130803:0409,40.0,6.67,25.81,5.87,0.0
20130803:0509,255.0,18.2,26.56,6.25,0.0
20130803:0609,460.0,29.99,27.31,6.63,0.0
20130803:0709,639.0,41.75,27.84,7.06,0.0
20130803:0809,793.0,53.06,28.36,7.48,0.0
20130803:0909,905.01,62.97,28.88,7.9,0.0
20130803:1009,931.01,69.09,29.09,7.69,0.0
20130803:1109,948.01,67.9,29.29,7.48,0.0
20130803:1209,880.0,60.28,29.49,7.27,0.0
20130803:1309,761.0,49.8,29.22,7.05,0.0
20130803:1409,591.0,38.29,28.95,6.84,0.0
20130803:1509,403.0,26.49,28.67,6.62,0.0
20130803:1609,203.0,14.75,28.43,5.82,0.0
20130803:1709,3.0,3.35,28.19,5.02,0.0
20130803:1809,0.0,0.0,27.95,4.22,0.0
20130803:1909,0.0,0.0,27.49,4.07,0.0
20130803:2009,0.0,0.0,27.03,3.92,0.0
20130803:2109,0.0,0.0,26.58,3.77,0.0
20130803:2209,0.0,0.0,26.45,3.77,0.0
20130803:2309,0.0,0.0,26.32,3.77,0.0
20130804:0009,0.0,0.0,26.2,3.78,0.0
20130804:0109,0.0,0.0,25.81,4.14,0.0
20130804:0209,0.0,0.0,25.43,4.51,0.0
20130804:0309,0.0,0.0,25.05,4.87,0.0
20130804:0409,40.0,6.53,26.02,5.21,0.0
20130804:0509,249.0,18.07,26.99,5.55,0.0
20130804:0609,451.0,29.86,27.96,5.89,0.0
20130804:0709,637.0,41.62,28.67,6.44,0.0
20130804:0809,787.0,52.9,29.38,6.98,0.0
20130804:0909,899.01,62.77,30.09,7.53,0.0
20130804:1009,956.01,68.84,30.32,7.54,0.0
20130804:1109,937.01,67.65,30.54,7.56,0.0
20130804:1209,873.0,60.07,30.76,7.57,0.0
20130804:1309,759.0,49.62,30.45,7.45,0.0
20130804:1409,592.0,38.13,30.15,7.33,0.0
20130804:1509,398.0,26.33,29.84,7.21,0.0
20130804:1609,199.0,14.58,29.54,6.63,0.0
20130804:1709,3.0,3.17,29.23,6.06,0.0
20130804:1809,0.0,0.0,28.93,5.48,0.0
20130804:1909,0.0,0.0,28.49,5.79,0.0
20130804:2009,0.0,0.0,28.05,6.11,0.0
20130804:2109,0.0,0.0,27.61,6.43,0.0
20130804:2209,0.0,0.0,27.25,6.5,0.0
20130804:2309,0.0,0.0,26.89,6.57,0.0
20130805:0009,0.0,0.0,26.53,6.63,0.0
20130805:0109,0.0,0.0,26.05,6.82,0.0
20130805:0209,0.0,0.0,25.58,7.01,0.0
20130805:0309,0.0,0.0,25.1,7.2,0.0
20130805:0409,37.0,6.38,25.56,7.45,0.0
20130805:0509,259.0,17.93,26.02,7.71,0.0
20130805:0609,465.0,29.73,26.47,7.96,0.0
20130805:0709,645.0,41.48,26.74,8.05,0.0
20130805:0809,806.0,52.74,27.01,8.13,0.0
20130805:0909,916.01,62.57,27.28,8.22,0.0
20130805:1009,969.01,68.58,27.53,8.13,0.0
20130805:1109,955.01,67.39,27.78,8.04,0.0
20130805:1209,885.01,59.85,28.02,7.94,0.0
20130805:1309,757.0,49.43,27.8,7.6,0.0
20130805:1409,593.0,37.96,27.58,7.26,0.0
20130805:1509,395.0,26.16,27.35,6.91,0.0
20130805:1609,197.0,14.41,27.11,6.22,0.0
20130805:1709,3.0,2.99,26.86,5.53,0.0
20130805:1809,0.0,0.0,26.62,4.84,0.0
20130805:1909,0.0,0.0,26.3,4.99,0.0
20130805:2009,0.0,0.0,25.99,5.14,0.0
20130805:2109,0.0,0.0,25.68,5.28,0.0
20130805:2209,0.0,0.0,25.49,5.52,0.0
20130805:2309,0.0,0.0,25.3,5.75,0.0
20130806:0009,0.0,0.0,25.12,5.99,0.0
20130806:0109,0.0,0.0,24.74,6.13,0.0
20130806:0209,0.0,0.0,24.37,6.28,0.0
20130806:0309,0.0,0.0,23.99,6.43,0.0
20130806:0409,34.0,6.24,24.6,7.07,0.0
20130806:0509,257.0,17.8,25.2,7.71,0.0
20130806:0609,456.0,29.59,25.8,8.34,0.0
20130806:0709,640.0,41.34,26.35,8.6,0.0
20130806:0809,787.0,52.58,26.9,8.85,0.0
20130806:0909,891.01,62.36,27.44,9.1,0.0
20130806:1009,942.01,68.32,27.79,9.11,0.0
20130806:1109,933.01,67.13,28.14,9.12,0.0
20130806:1209,864.01,59.63,28.49,9.13,0.0
20130806:1309,750.0,49.24,28.08,8.91,0.0
20130806:1409,578.0,37.78,27.67,8.7,0.0
20130806:1509,390.0,25.98,27.26,8.48,0.0
20130806:1609,193.0,14.23,27.05,8.03,0.0
20130806:1709,2.0,2.8,26.84,7.57,0.0
20130806:1809,0.0,0.0,26.64,7.12,0.0
20130806:1909,0.0,0.0,26.32,6.93,0.0
20130806:2009,0.0,0.0,26.0,6.75,0.0
20130806:2109,0.0,0.0,25.68,6.57,0.0
20130806:2209,0.0,0.0,25.49,6.73,0.0
20130806:2309,0.0,0.0,25.3,6.9,0.0
20130807:0009,0.0,0.0,25.12,7.06,0.0
20130807:0109,0.0,0.0,24.93,7.01,0.0
20130807:0209,0.0,0.0,24.74,6.96,0.0
20130807:0309,0.0,0.0,24.55,6.91,0.0
20130807:0409,37.0,6.09,25.21,7.23,0.0
20130807:0509,245.0,17.66,25.87,7.55,0.0
20130807:0609,449.0,29.46,26.52,7.88,0.0
20130807:0709,631.0,41.2,26.96,8.47,0.0
20130807:0809,786.0,52.42,27.39,9.07,0.0
20130807:0909,889.01,62.15,27.82,9.67,0.0
20130807:1009,940.01,68.06,28.14,9.54,0.0
20130807:1109,936.01,66.86,28.46,9.4,0.0
20130807:1209,867.01,59.41,28.77,9.27,0.0
20130807:1309,744.0,49.05,28.51,8.92,0.0
20130807:1409,578.0,37.6,28.25,8.58,0.0
20130807:1509,387.0,25.8,27.98,8.23,0.0
20130807:1609,189.0,14.04,27.66,7.51,0.0
20130807:1709,2.0,2.6,27.34,6.78,0.0
20130807:1809,0.0,0.0,27.02,6.06,0.0
20130807:1909,0.0,0.0,26.59,6.2,0.0
20130807:2009,0.0,0.0,26.17,6.34,0.0
20130807:2109,0.0,0.0,25.75,6.48,0.0
20130807:2209,0.0,0.0,25.53,6.49,0.0
20130807:2309,0.0,0.0,25.31,6.5,0.0
20130808:0009,0.0,0.0,25.09,6.51,0.0
20130808:0109,0.0,0.0,24.7,6.67,0.0
20130808:0209,0.0,0.0,24.32,6.83,0.0
20130808:0309,0.0,0.0,23.94,6.99,0.0
20130808:0409,34.0,5.94,24.68,7.16,0.0
20130808:0509,252.0,17.52,25.41,7.32,0.0
20130808:0609,454.0,29.32,26.14,7.49,0.0
20130808:0709,639.0,41.05,26.79,7.99,0.0
20130808:0809,792.0,52.25,27.43,8.48,0.0
20130808:0909,897.01,61.94,28.07,8.98,0.0
20130808:1009,944.01,67.79,28.44,8.83,0.0
20130808:1109,944.01,66.59,28.8,8.68,0.0
20130808:1209,874.01,59.17,29.16,8.54,0.0
20130808:1309,742.0,48.84,28.87,8.05,0.0
20130808:1409,582.0,37.41,28.58,7.55,0.0
20130808:1509,389.0,25.62,28.29,7.06,0.0
20130808:1609,186.0,13.85,27.96,6.32,0.0
20130808:1709,2.0,2.4,27.63,5.58,0.0
20130808:1809,0.0,0.0,27.3,4.84,0.0
20130808:1909,0.0,0.0,26.81,4.91,0.0
20130808:2009,0.0,0.0,26.32,4.97,0.0
20130808:2109,0.0,0.0,25.84,5.03,0.0
20130808:2209,0.0,0.0,25.66,5.25,0.0
20130808:2309,0.0,0.0,25.49,5.46,0.0
20130809:0009,0.0,0.0,25.32,5.67,0.0
20130809:0109,0.0,0.0,24.95,5.63,0.0
20130809:0209,0.0,0.0,24.58,5.59,0.0
20130809:0309,0.0,0.0,24.21,5.54,0.0
20130809:0409,35.0,5.79,24.98,5.79,0.0
20130809:0509,243.0,17.38,25.75,6.04,0.0
20130809:0609,445.0,29.19,26.51,6.29,0.0
20130809:0709,631.0,40.91,27.17,6.68,0.0
20130809:0809,782.0,52.09,27.83,7.06,0.0
20130809:0909,890.01,61.73,28.49,7.45,0.0
20130809:1009,937.01,67.51,28.85,7.26,0.0
20130809:1109,932.01,66.31,29.2,7.07,0.0
20130809:1209,863.01,58.93,29.55,6.88,0.0
20130809:1309,743.0,48.64,29.32,6.51,0.0
20130809:1409,573.0,37.22,29.09,6.13,0.0
20130809:1509,379.0,25.43,28.85,5.75,0.0
20130809:1609,184.0,13.66,28.41,4.87,0.0
20130809:1709,2.0,2.2,27.97,4.0,0.0
20130809:1809,0.0,0.0,27.53,3.12,0.0
20130809:1909,0.0,0.0,26.98,2.99,0.0
20130809:2009,0.0,0.0,26.44,2.87,0.0
20130809:2109,0.0,0.0,25.9,2.74,0.0
20130809:2209,0.0,0.0,25.61,2.84,0.0
20130809:2309,0.0,0.0,25.33,2.94,0.0
20130810:0009,0.0,0.0,25.05,3.03,0.0
20130810:0109,0.0,0.0,24.61,2.9,0.0
20130810:0209,0.0,0.0,24.18,2.77,0.0
20130810:0309,0.0,0.0,23.75,2.63,0.0
20130810:0409,34.0,5.64,24.5,2.67,0.0
20130810:0509,242.0,17.24,25.25,2.7,0.0
20130810:0609,443.0,29.05,25.99,2.73,0.0
20130810:0709,625.0,40.76,26.81,2.73,0.0
20130810:0809,776.0,51.92,27.62,2.73,0.0
20130810:0909,879.01,61.51,28.43,2.73,0.0
20130810:1009,930.01,67.23,28.81,2.45,0.0
20130810:1109,925.01,66.03,29.18,2.16,0.0
20130810:1209,861.01,58.69,29.55,1.88,0.0
20130810:1309,737.0,48.42,29.11,2.2,0.0
20130810:1409,570.0,37.02,28.68,2.52,0.0
20130810:1509,374.0,25.23,28.24,2.84,0.0
20130810:1609,179.0,13.46,27.79,2.54,0.0
20130810:1709,0.0,1.99,27.33,2.24,1.0
20130810:1809,0.0,0.0,26.88,1.94,0.0
20130810:1909,0.0,0.0,26.27,1.94,0.0
20130810:2009,0.0,0.0,25.66,1.94,0.0
20130810:2109,0.0,0.0,25.06,1.94,0.0
20130810:2209,0.0,0.0,24.99,2.47,0.0
20130810:2309,0.0,0.0,24.92,2.99,0.0
20130811:0009,0.0,0.0,24.86,3.52,0.0
20130811:0109,0.0,0.0,24.59,4.37,0.0
20130811:0209,0.0,0.0,24.33,5.22,0.0
20130811:0309,0.0,0.0,24.07,6.07,0.0
20130811:0409,30.0,5.49,24.85,6.61,0.0
20130811:0509,216.0,17.1,25.63,7.15,0.0
20130811:0609,426.0,28.91,26.4,7.7,0.0
20130811:0709,630.0,40.62,26.91,7.85,0.0
20130811:0809,774.0,51.74,27.42,8.0,0.0
20130811:0909,886.01,61.29,27.93,8.15,0.0
20130811:1009,938.01,66.95,28.28,8.01,0.0
20130811:1109,933.01,65.74,28.62,7.87,0.0
20130811:1209,858.01,58.44,28.96,7.72,0.0
20130811:1309,742.0,48.2,28.75,7.35,0.0
20130811:1409,567.0,36.82,28.54,6.98,0.0
20130811:1509,373.0,25.04,28.32,6.61,0.0
20130811:1609,175.0,13.26,28.05,6.0,0.0
20130811:1709,0.0,1.78,27.77,5.38,1.0
20130811:1809,0.0,0.0,27.5,4.77,0.0
20130811:1909,0.0,0.0,27.08,4.78,0.0
20130811:2009,0.0,0.0,26.66,4.79,0.0
20130811:2109,0.0,0.0,26.24,4.8,0.0
20130811:2209,0.0,0.0,26.06,4.63,0.0
20130811:2309,0.0,0.0,25.88,4.47,0.0
20130812:0009,0.0,0.0,25.71,4.3,0.0
20130812:0109,0.0,0.0,25.28,4.41,0.0
20130812:0209,0.0,0.0,24.85,4.52,0.0
20130812:0309,0.0,0.0,24.42,4.63,0.0
20130812:0409,29.0,5.34,25.18,5.02,0.0
20130812:0509,214.0,16.96,25.93,5.4,0.0
20130812:0609,424.0,28.77,26.68,5.78,0.0
20130812:0709,614.0,40.47,27.31,6.32,0.0
20130812:0809,772.0,51.57,27.94,6.86,0.0
20130812:0909,885.01,61.07,28.56,7.41,0.0
20130812:1009,936.01,66.67,28.89,7.26,0.0
20130812:1109,936.01,65.44,29.22,7.1,0.0
20130812:1209,860.01,58.19,29.54,6.95,0.0
20130812:1309,731.0,47.98,29.18,6.74,0.0
20130812:1409,561.0,36.61,28.82,6.54,0.0
20130812:1509,368.0,24.83,28.46,6.33,0.0
20130812:1609,169.0,13.05,28.23,5.6,0.0
20130812:1709,0.0,1.56,28.0,4.86,1.0
20130812:1809,0.0,0.0,27.77,4.12,0.0
20130812:1909,0.0,0.0,27.29,3.75,0.0
20130812:2009,0.0,0.0,26.81,3.37,0.0
20130812:2109,0.0,0.0,26.33,2.99,0.0
20130812:2209,0.0,0.0,26.19,3.09,0.0
20130812:2309,0.0,0.0,26.05,3.18,0.0
20130813:0009,0.0,0.0,25.92,3.27,0.0
20130813:0109,0.0,0.0,25.49,3.45,0.0
20130813:0209,0.0,0.0,25.07,3.63,0.0
20130813:0309,0.0,0.0,24.65,3.81,0.0
20130813:0409,30.0,5.19,25.51,4.3,0.0
20130813:0509,213.0,16.82,26.36,4.8,0.0
20130813:0609,422.0,28.63,27.21,5.3,0.0
20130813:0709,612.0,40.32,27.95,6.06,0.0
20130813:0809,770.0,51.39,28.69,6.82,0.0
20130813:0909,878.01,60.84,29.42,7.59,0.0
20130813:1009,934.01,66.38,29.66,7.5,0.0
20130813:1109,924.01,65.14,29.9,7.42,0.0
20130813:1209,853.01,57.92,30.14,7.34,0.0
20130813:1309,729.0,47.75,29.8,6.93,0.0
20130813:1409,558.0,36.39,29.46,6.52,0.0
20130813:1509,364.0,24.62,29.11,6.11,0.0
20130813:1609,169.0,12.84,28.73,5.2,0.0
20130813:1709,0.0,1.33,28.35,4.29,1.0
20130813:1809,0.0,0.0,27.98,3.38,0.0
20130813:1909,0.0,0.0,27.51,3.23,0.0
20130813:2009,0.0,0.0,27.04,3.09,0.0
20130813:2109,0.0,0.0,26.58,2.94,0.0
20130813:2209,0.0,0.0,26.34,3.16,0.0
20130813:2309,0.0,0.0,26.11,3.38,0.0
20130814:0009,0.0,0.0,25.88,3.6,0.0
20130814:0109,0.0,0.0,25.45,3.67,0.0
20130814:0209,0.0,0.0,25.03,3.75,0.0
20130814:0309,0.0,0.0,24.6,3.82,0.0
20130814:0409,28.0,5.04,25.42,4.42,0.0
20130814:0509,217.0,16.68,26.23,5.02,0.0
20130814:0609,424.0,28.49,27.04,5.61,0.0
20130814:0709,614.0,40.17,27.87,6.27,0.0
20130814:0809,768.0,51.22,28.7,6.92,0.0
20130814:0909,876.01,60.61,29.53,7.57,0.0
20130814:1009,932.01,66.08,29.79,7.38,0.0
20130814:1109,922.01,64.84,30.04,7.2,0.0
20130814:1209,846.01,57.66,30.29,7.01,0.0
20130814:1309,726.0,47.52,29.93,6.53,0.0
